NC0215S00047,Local Infrastructure Program - Construction of 4-storey School Building at Rizal Technological University  Pasig City Campus  Barangay Maybunga  Pasig City Lone District CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",AYLAN CONSTRUCTION & TRADING,"Metro Manila 1st District Engineering Office,NCR",RLIP,22,9/14/2015,6/3/2016,,21,NULL,NULL
NC0215S00054,Local Infrastructure Program - Construction Multi-Storey Academic Building  Valenzuela Polytechnic College  Valenzuela Campus (Phase 1)  Brgy. Parada  Valenzuela City 1st LD) CONSTRUCTION,"DistrictWide,Metro Manila 3rd District Engineering Office,NCR",GENETIAN BUILDERS,"Metro Manila 3rd District Engineering Office,NCR",RLIP,15,7/16/2015,2/10/2016,,44,NULL,NULL
NC0215S00057,Local Infrastructure Program - Construction of Additional Classrooms in Don Galo Elementary School  Barangay Don Galo  Para?aque City 1st LD   CONSTRUCTION,"DistrictWide,Metro Manila 2nd District Engineering Office,NCR",ILFREO CONSTRUCTION & TRADING,"Metro Manila 2nd District Engineering Office,NCR",RLIP,9,6/5/2013,1/30/2016,,37,NULL,NULL
NC0215S00059,Local Infrastructure Program - Rehabilitation of School Building  Sto. Nino Elementary School  Barangay Sto. Nino  Marikina City 1st District CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",B. BERNARDO CONSTRUCTION,"Metro Manila 1st District Engineering Office,NCR",RLIP,2,6/7/2015,10/4/2015,10/3/2015,100,NULL,NULL
NC0215S00060,Local Infrastructure Program - Construction of H. Baustista Elementary School Multi-Purpose Building (Gym)  Barangay Conception Uno  Marikina City 2nd LD CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",VICTORIA BUILDERS AND TRADING,"Metro Manila 1st District Engineering Office,NCR",RLIP,5,9/23/2015,1/21/2016,,20,NULL,NULL
NC0215S00094,Construction of Additional Classroom at Baclaran Elementary School Central (Phase VI) Para?aque City  Metro Manila CONSTRUCTION,"Para?aque City II,Metro Manila 2nd District Engineering Office,NCR",MPJR BUILDERS COMPANY,"Metro Manila 2nd District Engineering Office,NCR",VILP,4,8/17/2015,1/10/2016,,20,NULL,NULL
NC0215T00007,Local Infrastructure Program - Completion of Southville 3  Multi-Purpose Building  Brgy. Poblacion  Muntinlupa City CONSTRUCTION,"DistrictWide,Las Pi?as-Muntinlupa District Engineering Office,NCR",PETER G. CHUA BUILDERS,"Las Pi?as-Muntinlupa District Engineering Office,NCR",RLIP,4,2/27/2015,7/26/2015,7/26/2015,100,NULL,NULL
NC0215T00008,Local Infrastructure Program - Construction/Rehabilitation of Multi-Purpose Building  Moonwalk E/S  (Golden Acres Annex)   Las Pi?as City Lone District CONSTRUCTION,"DistrictWide,Las Pi?as-Muntinlupa District Engineering Office,NCR",MRJR CONSTRUCTION & TRADING,"Las Pi?as-Muntinlupa District Engineering Office,NCR",RLIP,2,5/8/2015,7/21/2015,7/21/2015,100,NULL,NULL
NC0215T00014,Local Infrastructure Program - Construction of Multi-Purpose Building  Sto. Ni?o Elementary School  Barangay Sto. Ni?o  Marikina City 1st LD CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",TUCHAR CONSTRUCTION CORP. (FORMERLY:TUCHAR CONSTRU,"Metro Manila 1st District Engineering Office,NCR",RLIP,7,5/15/2015,10/12/2015,10/12/2015,100,NULL,NULL
NC0215T00016,Local Infrastructure Program - Construction of Multi-Purpose Building  San Roque Elementary School  Phase 2  Brgy. San Roque  Marikina City 1st LD CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",RED MATRIX BUILDERS AND TRADING,"Metro Manila 1st District Engineering Office,NCR",RLIP,4,9/24/2015,12/22/2015,,30,NULL,NULL
NC0215T00023,Construction/Repair/Rehabilitation/Improvement of Various Infrastructure including Local Projects - Rehabilitation of Multi-Purpose Building at I. Lopez Health Center  Brgy. Hagdan Bato Itaas  Mandaluyong City Lone District CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR","TRACSOM BUILDERS, INC.","Metro Manila 1st District Engineering Office,NCR",VILP,1,9/4/2013,11/3/2013,,87,NULL,NULL
NC0215T00026,Local Infrastructure Program - Rehabilitation of Multi-Purpose Building  Brgy. Highway Hills  Mandaluyong City Lone District CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",SPRING STAR CONSTRUCTION & SUPPLY,"Metro Manila 1st District Engineering Office,NCR",RLIP,3,8/27/2015,11/24/2015,,70,NULL,NULL
NC0215T00028,Construction/Repair/Rehabilitation/Improvement of Various Infrastructure including Local Projects - Rehabilitation of Multi-Purpose Building at Eulogio Rodriguez Integrated School  Brgy. Hagdan Bato Itaas  Mandaluyong City Lone District CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",CHRISJEN ENTERPRISES,"Metro Manila 1st District Engineering Office,NCR",VILP,1,9/7/2015,11/6/2015,,38,NULL,NULL
NC0215T00036,Construction/Repair/Rehabilitation/Improvement of Various Infrastructure including Local Projects - Construction of Multi-Purpose Building at Bonifacio Javier National High School  Brgy. Barangka Drive  Mandaluyong City Lone District CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",VIRAC NRC CONSTRUCTION,"Metro Manila 1st District Engineering Office,NCR",VILP,18,5/15/2015,11/9/2015,,95,NULL,NULL
NC0215T00037,Local Infrastructure Program - Construction of MPB  Brgy. Tumana  Marikina City CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",LTDL BUILDERS,"Metro Manila 1st District Engineering Office,NCR",RLIP,1,4/27/2015,7/27/2015,7/24/2015,100,NULL,NULL
NC0215T00040,Local Infrastructure Program - Construction of Multi-Purpose Building  Barangay Parada  Valenzuela City 2nd LD CONSTRUCTION,"DistrictWide,Metro Manila 3rd District Engineering Office,NCR","TOUGHBUILT CONSTRUCTION & TRADING, INC.","Metro Manila 3rd District Engineering Office,NCR",RLIP,3,3/20/2015,7/17/2015,5/25/2015,100,NULL,NULL
NC0215T00047,Local Infrastructure Program-Construction of Multi-Purpose Building at Brgy. Concepcion Uno  Marikina City 2nd LD CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",E.L. ANOLIN CONSTRUCTION,"Metro Manila 1st District Engineering Office,NCR",RLIP,6,5/15/2015,9/13/2015,9/12/2015,100,NULL,NULL
NC0215T00049,Local Infrastructure Program - Completion of Concepcion Dos Multi-purpose Building  Brgy. Concepcion Dos  Marikina City 2nd LD CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",HONY TRADING & CONSTRUCTION,"Metro Manila 1st District Engineering Office,NCR",RLIP,1,8/27/2015,11/25/2015,,90,NULL,NULL
NC0215T00051,Local Infrastructure Program - Construction of Multi-Purpose Building  Samahang Magkakapitbahay  Blk 4-6 Barangay Nangka  Marikina City 2nd LD CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",FRANZCOR TRADING & CONSTRUCTION,"Metro Manila 1st District Engineering Office,NCR",RLIP,2,7/28/2015,10/26/2015,,72,NULL,NULL
NC0215T00052,Local Infrastructure Program - Construction of Oro Vista Subdivision MPB (Site Development)  Brgy. Concepcion Uno Marikina City 2nd LD CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",KRBS CONSTRUCTION AND TRADING,"Metro Manila 1st District Engineering Office,NCR",RLIP,1,4/27/2015,8/26/2015,6/5/2015,100,NULL,NULL
NC0215T00057,Construction/Repair/Rehabilitation/Improvement of Various Infrastructure including Local Projects - Construction of Fairlane Subd. Multi-purpose Building  Brgy. Concepcion Uno  Marikina City 2nd LD CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",DELPAR CONSTRUCTION & SUPPLIES,"Metro Manila 1st District Engineering Office,NCR",VILP,1,5/30/2015,8/29/2015,7/29/2015,100,NULL,NULL
NC0215T00066,Local Infrastructure Program - Construction of Multi-Purpose Building  Barangay Punturin  Valenzuela City 1st LD CONSTRUCTION,"DistrictWide,Metro Manila 3rd District Engineering Office,NCR",GENETIAN BUILDERS,"Metro Manila 3rd District Engineering Office,NCR",RLIP,4,7/21/2015,11/17/2015,9/8/2015,100,NULL,NULL
NC0215T00078,Construction/Repair/Rehabilitation/Improvement of Various Infrastructure including Local Projects - Repair/Rehabilitation of Multipurpose Building  Multipurpose Pavement & Ground Improvement  National Center for Mental Health Brgy Mauway  Mandaluyong,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",OCTANT BUILDERS & DEVELOPMENT CORPORATION,"Metro Manila 1st District Engineering Office,NCR",VILP,5,9/4/2015,3/2/2016,,15,NULL,NULL
NC0215T00080,Local Infrastructure Program - Construction of Multi-purpose Building  Barangay Gen. T. De Leon  Valenzuela City 2nd LD CONSTRUCTION,"DistrictWide,Metro Manila 3rd District Engineering Office,NCR",FRAMECON BUILDERS,"Metro Manila 3rd District Engineering Office,NCR",RLIP,9,4/15/2015,11/10/2015,9/25/2015,100,NULL,NULL
NC0215T00082,Local Infrastructure Program - Rehabilitation of Multi-Purpose Building  555 Cresta St.  Brgy. Malamig  Mandaluyong City Lone District CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",ROYVIL CONSTRUCTION,"Metro Manila 1st District Engineering Office,NCR",RLIP,965,8/28/2015,10/27/2015,10/26/2015,100,NULL,NULL
NC0215T00086,Local Infrastructure Program - Construction of Multi-Purpose Building  Barangay Pasolo  Valenzuela City 1st LD CONSTRUCTION,"DistrictWide,Metro Manila 3rd District Engineering Office,NCR",CARRY-ON CONSTRUCTION,"Metro Manila 3rd District Engineering Office,NCR",RLIP,3,8/20/2015,12/17/2015,,33,NULL,NULL
NC0215T00092,Construction/Repair/Rehabilitation/Improvement of Various Infrastructure including Local Projects - Repair/Rehabilitation of Building  National Center for Mental Health  Barangay Mauway  Mandaluyong City Lone District CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",DELPAR CONSTRUCTION & SUPPLIES,"Metro Manila 1st District Engineering Office,NCR",VILP,4,9/4/2015,12/3/2015,,14,NULL,NULL
NC0215T00094,Local Infrastructure Program - Construction of Multi-Purpose Building at Ph. 5  Pkg. 1  Bagong Silang  Barangay 176  Kalookan City 1st LD CONSTRUCTION,"DistrictWide,Metro Manila 3rd District Engineering Office,NCR",E.I. VILLACORTE CONSTRUCTION,"Metro Manila 3rd District Engineering Office,NCR",RLIP,5,3/18/2015,8/14/2015,8/12/2015,100,NULL,NULL
NC0215T00097,Local Infrastructure Program - Construction of Multi-Purpose Building at Bo. San Jose  Tala  Barangay 187  Kalookan City 1st LD CONSTRUCTION,"DistrictWide,Metro Manila 3rd District Engineering Office,NCR",E.I. VILLACORTE CONSTRUCTION,"Metro Manila 3rd District Engineering Office,NCR",RLIP,5,3/18/2015,8/14/2015,8/12/2015,100,NULL,NULL
NC0215T00114,Local Infrastructure Program - Construction of MPB  Brgy. Nangka  Marikina City 2nd LD CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",IM CONSTRUCTION CORPORATION,"Metro Manila 1st District Engineering Office,NCR",RLIP,6,5/13/2015,9/10/2015,9/9/2015,100,NULL,NULL
NC0215T00115,Local Infrastructure Program - Construction of Multi-Purpose Building  Barangay Viente Reales  Valenzuela City 2nd LD CONSTRUCTION,"DistrictWide,Metro Manila 3rd District Engineering Office,NCR",RG BATIANCILA CONSTRUCTION,"Metro Manila 3rd District Engineering Office,NCR",RLIP,4,4/7/2015,8/4/2015,8/4/2015,100,NULL,NULL
NC0215T00116,Local Infrastructure Program - Construction/Rehabilitation of Multi-Purpose Bldg.  Marikina City  Nangka Covered Court  Brgy. Nangka  2nd LD CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",DELPAR CONSTRUCTION & SUPPLIES,"Metro Manila 1st District Engineering Office,NCR",RLIP,483,8/13/2015,10/12/2015,10/10/2015,100,NULL,NULL
NC0215T00118,Local Infrastructure Program - Construction of a Multi-Purpose Building  Ateneo Housing  Barangay Barangka  Marikina City 1st LD CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",VICTORIA BUILDERS AND TRADING,"Metro Manila 1st District Engineering Office,NCR",RLIP,3,7/14/2015,10/13/2015,10/12/2015,100,NULL,NULL
NC0215T00124,Local Infrastructure Program - Construction of Sable Multi-Purpose Building (Covered Court)  Barangay Conception Dos  Marikina City 2nd LD CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",VICTORIA BUILDERS AND TRADING,"Metro Manila 1st District Engineering Office,NCR",RLIP,5,5/28/2015,9/25/2015,9/18/2015,100,NULL,NULL
NC0215T00126,Local Infrastructure Program - Construction of MPB  Brgy. Concepcion Dos  Marikina City CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",HONY TRADING & CONSTRUCTION,"Metro Manila 1st District Engineering Office,NCR",RLIP,1,9/7/2015,12/6/2015,,50,NULL,NULL
NC0215T00128,Local Infrastructure Program - Construction of MPB  Brgy. Nangka  Marikina City CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",DELPAR CONSTRUCTION & SUPPLIES,"Metro Manila 1st District Engineering Office,NCR",RLIP,3,4/8/2015,7/8/2015,7/6/2015,100,NULL,NULL
NC0215T00136,Local Infrastructure Program - Construction of MPB.  Block 19-A (covered Court)  Addition Hills  Mandaluyong City Lone District CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",121 CONSTRUCTION CORPORATION (FORMERLY 121 CONSTUC,"Metro Manila 1st District Engineering Office,NCR",RLIP,5,8/14/2015,11/12/2015,,85,NULL,NULL
NC0215T00138,Local Infrastructure Program - Construction/Rehabilitation of Multi-Purpose Building  Three (3) Storey MPB. Brgy. Corazon de Jesus  San Juan City CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",B. BERNARDO CONSTRUCTION,"Metro Manila 1st District Engineering Office,NCR",RLIP,9,8/7/2015,2/3/2016,,3,NULL,NULL
NC0215T00139,Local Infrastructure Program - Constructionof Multi-Purpose Building Kapitbahayan  Brgy. NBBS  Navotas Lone District CONSTRUCTION,"DistrictWide,Malabon-Navotas District Engineering Office,NCR","THREE W BUILDERS, INC.","Malabon-Navotas District Engineering Office,NCR",RLIP,9,5/5/2015,10/16/2015,10/16/2015,100,NULL,NULL
NC0215T00150,Local Infrastructure Program - Construction/Rehabilitation of Multi-Purpose Bldg.  Marikina City  Champaca III  Brgy. Fortune  2nd LD CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",DELPAR CONSTRUCTION & SUPPLIES,"Metro Manila 1st District Engineering Office,NCR",RLIP,2,3/11/2015,6/9/2015,6/8/2015,100,NULL,NULL
NC0215T00154,Local Infrastructure Program - Rehabilitation/Construction of Multipurpose Building  Mandaluyong City Lone District  Block 39  Brgy. Addition Hills CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",121 CONSTRUCTION CORPORATION (FORMERLY 121 CONSTUC,"Metro Manila 1st District Engineering Office,NCR",RLIP,2,9/4/2015,11/3/2015,,90,NULL,NULL
NC0215T00159,Local Infrastructure Program - Rehabilitation of Multi-Purpose Building  Brgy. Buayang Bato  Mandaluyong City Lone District CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",DELPAR CONSTRUCTION & SUPPLIES,"Metro Manila 1st District Engineering Office,NCR",RLIP,2,8/26/2015,11/24/2015,,57,NULL,NULL
NC0215T00161,Local Infrastructure Program - Repair/Rehab of MPB  Brgy. Hulo  Mandaluyong City Lone District CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR","TRACSOM BUILDERS, INC.","Metro Manila 1st District Engineering Office,NCR",RLIP,1,9/4/2015,12/3/2015,,30,NULL,NULL
NC0215T00162,Construction/Repair/Rehabilitation/Improvement of Various Infrastructure including Local Projects - Rehabilitation of Multi-Purpose Building and Health Center  Brgy. Mabini - J. Rizal  Mandaluyong City Lone District CONSTRUCTION,"DistrictWide,Metro Manila 1st District Engineering Office,NCR",C & F CONSTRUCTION & DEVELOPMENT CORPORATION,"Metro Manila 1st District Engineering Office,NCR",VILP,1,6/25/2015,9/7/2015,9/6/2015,100,NULL,NULL
NC0215T00168,Local Infrastructure Program - Construction of Multi-Purpose Building  Barangay Arkong Bato  Valenzuela City 1st LD CONSTRUCTION,"Valenzuela City I,Metro Manila 3rd District Engineering Office,NCR","TOUGHBUILT CONSTRUCTION & TRADING, INC.","Metro Manila 3rd District Engineering Office,NCR",RLIP,4,3/18/2015,7/15/2015,7/15/2015,100,NULL,NULL
NC0215T00171,Local Infrastructure Program - Construction of Multi-Purpose Building  Barangay Ta?ong  Marikina City 1st LD CONSTRUCTION,"Marikina City,Metro Manila 1st District Engineering Office,NCR",CTAN CONSTRUCTION,"Metro Manila 1st District Engineering Office,NCR",RLIP,4,8/20/2015,1/16/2016,,85,NULL,NULL
NC0215T00172,Local Infrastructure Program - Rehabilitation of Multi-Purpose Building  Talon 5  Las Pi?as City Lone District CONSTRUCTION,"Las Pi?as City,Las Pi?as-Muntinlupa District Engineering Office,NCR",MRJR CONSTRUCTION & TRADING,"Las Pi?as-Muntinlupa District Engineering Office,NCR",RLIP,1,4/8/2015,7/6/2015,6/22/2015,100,NULL,NULL
NC0215T00187,LIPs-Const/Repair/Rehab/Impvt of VILPs - Bldgs & Other Structures-MP/Facilities-Const/Repair/Rehab/Imprvt of VILPs - Construction of Rosita Ville Multi-Purpose/Building (Site Development)  Brgy. Conception Uno  Marikina City CONSTRUCTION,"Marikina City,Metro Manila 1st District Engineering Office,NCR",DELPAR CONSTRUCTION & SUPPLIES,"Metro Manila 1st District Engineering Office,NCR",RLIP,1,9/12/2015,12/10/2015,,72,NULL,NULL
NC0215T00188,LIPs-Const/Repair/Rehab/Impvt of VILPs - Bldgs & Other Structures-MP/Facilities-Const/Repair/Rehab/Imprvt of VILPs - Construction of Covered Court at Kalumpang Elementary School Phase 2  Brgy. Kalumpang  Marikina City 1st LD. CONSTRUCTION,"Marikina City,Metro Manila 1st District Engineering Office,NCR",DELPAR CONSTRUCTION & SUPPLIES,"Metro Manila 1st District Engineering Office,NCR",RLIP,5,9/3/2015,1/1/2016,,25,NULL,NULL
NC0215T00190,Local Infrastructure Program - Rehabilitation/Ground Improvement at Kabayanan Multi Purpose Hall  Barangay Kabayanan  San Juan City OTHERS,"San Juan,Metro Manila 1st District Engineering Office,NCR",B. VALENCERINA TRADING & CONSTRUCTION,"Metro Manila 1st District Engineering Office,NCR",RLIP,2,9/14/2015,2/11/2016,,10,NULL,NULL
NC0215W00003,Construction of Rainwater Collector System (RWCS) Facilities  Las Pinas-Muntinlupa District Engineering Office CONSTRUCTION,"DistrictWide,Las Pi?as-Muntinlupa District Engineering Office,NCR",PASCAL CONSTRUCTION,"Las Pi?as-Muntinlupa District Engineering Office,NCR",WSRW,499,6/3/2015,7/2/2015,7/2/2015,100,NULL,NULL
NC0313F00048,Construction of double barrel box culvert along Camp Crame Crossing Boni Serrano Avenue  Quezon City CONSTRUCTION,"Quezon City 3rd District,Quezon City 2nd District Engineering Office,NCR",TRICHES CONSTRUCTION & TRADING,"Quezon City 2nd District Engineering Office,NCR",DPHW,5,5/9/2014,10/13/2015,,95,NULL,NULL
NC0313H00051,Construction of Visayas Avenue  Extension  Quezon City  GRAVEL TO PAVED,"Quezon City 2nd District,Quezon City 1st District Engineering Office,NCR","NEWINGTON BUILDERS, INC.(FOR: E. GARDIOLA CONSTRUC","Regional Office,NCR",TRAFFIC,15,3/26/2013,7/26/2013,,88.89,NULL,NULL
NC0313H00118,Road Right-of-Way Acquisition for the Widening of Ortigas - Granada Avenue (Both Sides from B  Serrano Avenue to Granada Bridge)  Brgy. Valencia  Quezon City RIGHT-OF-WAY,"Quezon City 3rd District,Quezon City 2nd District Engineering Office,NCR",By Administration,"Quezon City 2nd District Engineering Office,NCR",DPWH,49,9/22/2013,2/5/2015,,15,NULL,NULL
NC0313H00174,Repair/Rehabilitation/Improvement/Construction of Pedestrian Overpass of Quirino Highway Brgy  Baesa  Quezon City km11+680 CONSTRUCTION OF NEW BRIDGE,"Quezon City 1st District,Quezon City 1st District Engineering Office,NCR",IM CONSTRUCTION CORPORATION,"Quezon City 1st District Engineering Office,NCR",MVUC,14,3/26/2015,8/25/2015,8/25/2015,100,NULL,NULL
NC0313H00177,Improvement/Reblocking of Mindanao Avenue (k0014+1192 to k0017+604) with exception PAVED (CONCRETE) TO PAVED (CONCRETE),"Quezon City 1st District,Quezon City 1st District Engineering Office,NCR",LMG CONSTRUCTION,"Quezon City 1st District Engineering Office,NCR",DPHW,17,2/14/2014,4/14/2015,4/14/2015,100,NULL,NULL
NC0314F00006,Construction/Rehabilitation of Flood Control in Quezon City 1st LD   Construction/rehabilitation of flood control drainge system  Del Monte Ave.  Quezon City  K0007+(-088)-K0010+603  with exceptions CONSTRUCTION,"Quezon City 1st District,Quezon City 1st District Engineering Office,NCR",Joint Venture - LMG CONSTRUCTION et. al.,"Quezon City 1st District Engineering Office,NCR",FMSD,15,5/13/2014,1/7/2015,1/14/2015,100,NULL,NULL
NC0314F00013,Construction/Rehabilitation of Flood Control in Quezon City 1st LD - MIndanao Avenue  Quezon City   K0014+(-689) - K0014+892  with exceptions CONSTRUCTION,"Quezon City 1st District,Quezon City 1st District Engineering Office,NCR",D.R. ROBLES CONSTRUCTION,"Quezon City 1st District Engineering Office,NCR",FMSD,13,7/3/2014,12/8/2014,1/14/2015,100,NULL,NULL
NC0314F00040,Construction/Rehabilitation of Flood Control in Quezon City 3th LD - 20th Avenue (P. Tuazon St. - Bonny Serrano Avenue) CONSTRUCTION,"Quezon City 3rd District,Quezon City 2nd District Engineering Office,NCR",TJT CONSTRUCTION,"Quezon City 2nd District Engineering Office,NCR",FMSD,3,5/9/2014,1/6/2015,1/6/2015,100,NULL,NULL
NC0314F00051,Rehabilitation/drainage improvement and concrete reblocking along C.P. Garcia Avenue  Quezon City CONSTRUCTION,"Quezon City 4th district,Quezon City 2nd District Engineering Office,NCR",R.E. ORLINA CONSTRUCTION CORPORATION,"Quezon City 2nd District Engineering Office,NCR",VILP,18,8/28/2014,4/28/2015,4/28/2015,100,NULL,NULL
NC0314H00063,Congressional Ave - K0011 + (-205) - K0013 + (-065) ASPHALT OVERLAY (80 MM THICK),"Quezon City 1st District,Quezon City 1st District Engineering Office,NCR",E.L. ANOLIN CONSTRUCTION,"Quezon City 1st District Engineering Office,NCR",APSR,7,6/27/2014,4/20/2015,3/15/2015,100,NULL,NULL
NC0314H00070,Construction/rehabilitation of E. Rodriguez Jr. Avenue/C5  QC Southbound (B. Serrano - Ortigas Ave.) PAVED (CONCRETE) TO PAVED (CONCRETE),"Quezon City 3rd District,Quezon City 2nd District Engineering Office,NCR",C & F CONSTRUCTION & DEVELOPMENT CORPORATION,"Quezon City 2nd District Engineering Office,NCR",VILP,20,6/9/2014,6/29/2015,6/22/2015,100,NULL,NULL
NC0314H00072,Concreting of Visayas Avenue Extension  Phase 2 WIDENING - PAVED,"Quezon City 2nd District,Quezon City 1st District Engineering Office,NCR",SOLID ROCK CONSTRUCTION,"Quezon City 1st District Engineering Office,NCR",WASR,2,11/28/2012,12/1/2014,12/1/2014,100,NULL,NULL
NC0314H00082,Repair/Rehabilitation/Improvement of Times St.  Quezon City  K0010+(-020) to K0010+738  with exceptions PAVED (CONCRETE) TO PAVED (CONCRETE),"Quezon City 2nd District,Quezon City 1st District Engineering Office,NCR",ALPIZ CONSTRUCTION & DEVELOPMENT CORPORATION,"Quezon City 1st District Engineering Office,NCR",MVUC,12,10/16/2014,3/14/2015,3/4/2015,100,NULL,NULL
NC0314S00006,Local Infrastructure Program - Repair/Rehabilitation of 3-storey Liban Building - Rosa Susano Elementary School  Quirino Highway  Brgy. San Bartolome  Quezon City CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR","PERSAN CONSTRUCTION, INC. (FORMERLY: PERSAN CONST.","Quezon City 1st District Engineering Office,NCR",RLIP,3,8/22/2014,12/29/2014,12/29/2014,100,NULL,NULL
NC0315F00007,Construction/Rehabilitation of Drainage System along Camp Aguinaldo Road Network  Quezon City 3rd LD CONSTRUCTION,"Quezon City 3rd District,Quezon City 2nd District Engineering Office,NCR",HONEYVILLE CONSTRUCTION,"Quezon City 2nd District Engineering Office,NCR",FMSD,18,4/22/2015,8/19/2015,8/19/2015,100,NULL,NULL
NC0315F00010,Rehabilitation/Improvement of Tributaries at Brgy. Holy Spirit  Quezon City 2nd LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",VIVID CONSTRUCTION INC.(FORMERLY VIVID CONSTRUCTIO,"Quezon City 1st District Engineering Office,NCR",FMSD,13,5/11/2015,2/4/2016,,60,NULL,NULL
NC0315F00012,Improvement of Pasong Tamo Creek Tributaries Brgy. Culiat  Quezon City 6th LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",B. BERNARDO CONSTRUCTION,"Quezon City 1st District Engineering Office,NCR",FMSD,17,8/5/2015,3/31/2016,,45,NULL,NULL
NC0315F00013,Rehabilitation/Improvement of Tributaries at Brgy. Bagong Silangan  Quezon City 2nd LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR","R.A. PAHATI CONST. & SUPPLY, INC.","Quezon City 1st District Engineering Office,NCR",FMSD,17,6/30/2015,2/24/2016,,35,NULL,NULL
NC0315F00014,Improvement of Pasong Tamo Creek Tributaries  Brgy. Pasong Tamo  Quezon City 6th LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",ALPIZ CONSTRUCTION & DEVELOPMENT CORPORATION,"Quezon City 1st District Engineering Office,NCR",FMSD,17,6/29/2015,3/25/2016,,40,NULL,NULL
NC0315F00027,Rehabilitation/Improvement of Tributaries at Brgy. Batasan Hills  Quezon City 2nd LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",FRAMECON BUILDERS,"Quezon City 1st District Engineering Office,NCR",FMSD,12,5/20/2015,2/13/2016,,61,NULL,NULL
NC0315F00029,Drainage improvement of Gen. Luis St. (Damong Maliit-Banahaw St.)  Quezon City 5th LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR","THREE W BUILDERS, INC.","Quezon City 1st District Engineering Office,NCR",FMSD,9,4/6/2015,9/18/2015,9/2/2015,100,NULL,NULL
NC0315F00038,Local Infrastructure Program - Improvement of canal at 8th st.  Brgy. Mariana  Quezon City 4th LD CONSTRUCTION,"Quezon City 4th district,Quezon City 2nd District Engineering Office,NCR",ROYVIL CONSTRUCTION,"Quezon City 2nd District Engineering Office,NCR",RLIP,2,2/20/2015,7/28/2015,7/28/2015,100,NULL,NULL
NC0315F00044,Drainage Improvement of Ilocos Sur  (Corregidor to Road 8) Quezon City 1st LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",TRM CONSTRUCTION,"Quezon City 1st District Engineering Office,NCR",FMSD,18,5/26/2015,2/19/2016,,55,NULL,NULL
NC0315F00049,Local Infrastructure Program - Concreting/Widening and drainage improvement/rehabilitation of Dr. Lazcano St.  Quezon City CONSTRUCTION,"Quezon City 4th district,Quezon City 2nd District Engineering Office,NCR",LMG CONSTRUCTION,"Quezon City 2nd District Engineering Office,NCR",RLIP,13,2/20/2015,9/21/2015,8/17/2015,100,NULL,NULL
NC0315F00058,Drainage improvement of Fairview Avenue   Quezon City 5th LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",PRECIOUS CONSTRUCTION,"Quezon City 1st District Engineering Office,NCR",FMSD,9,4/6/2015,10/3/2015,10/3/2015,100,NULL,NULL
